Time,Province,New,Domestic,Overseas inflow,Accumulate
2021-01-22,Gyeonggi,116,102.0,14.0,18771
2021-01-23,Gyeonggi,117,113.0,4.0,18888
2021-01-24,Gyeonggi,99,99.0,0.0,18987
2021-01-25,Gyeonggi,76,72.0,4.0,19063
2021-01-26,Gyeonggi,82,74.0,3.0,19141
2021-01-27,Gyeonggi,150,137.0,13.0,19290
2021-01-28,Gyeonggi,118,116.0,2.0,19408
2021-01-29,Gyeonggi,135,129.0,6.0,19544
2021-01-30,Gyeonggi,146,136.0,10.0,19690
2021-01-31,Gyeonggi,113,107.0,6.0,19803
2021-02-01,Gyeonggi,92,89.0,3.0,19895
2021-02-02,Gyeonggi,82,70.0,12.0,19977
2021-02-03,Gyeonggi,111,107.0,4.0,20088
2021-02-04,Gyeonggi,134,128.0,6.0,20222
2021-02-05,Gyeonggi,114,110.0,4.0,20336
2021-02-06,Gyeonggi,114,108.0,6.0,20450
2021-02-07,Gyeonggi,112,108.0,4.0,20562
2021-02-08,Gyeonggi,82,78.0,4.0,20645
2021-02-09,Gyeonggi,126,117.0,9.0,20771
2021-02-10,Gyeonggi,169,157.0,12.0,20940
2021-02-11,Gyeonggi,188,181.0,7.0,21128
2021-02-12,Gyeonggi,105,103.0,2.0,21233
2021-02-13,Gyeonggi,99,97.0,2.0,21332
2021-02-14,Gyeonggi,80,77.0,3.0,21412
2021-02-15,Gyeonggi,102,99.0,3.0,21514
2021-02-16,Gyeonggi,134,129.0,5.0,21648
2021-02-17,Gyeonggi,154,147.0,7.0,21802
2021-02-18,Gyeonggi,241,237.0,4.0,22043
2021-02-19,Gyeonggi,189,182.0,7.0,22232
2021-02-20,Gyeonggi,170,161.0,9.0,22402
2021-02-21,Gyeonggi,171,170.0,1.0,22573
2021-02-22,Gyeonggi,121,116.0,5.0,22694
2021-02-23,Gyeonggi,127,122.0,5.0,22821
2021-02-24,Gyeonggi,143,137.0,6.0,22964
2021-02-25,Gyeonggi,138,132.0,6.0,23102
2021-02-26,Gyeonggi,141,135.0,6.0,23243
2021-02-27,Gyeonggi,169,166.0,3.0,23412
2021-02-28,Gyeonggi,141,138.0,3.0,23553
2021-03-01,Gyeonggi,159,156.0,4.0,23714
2021-03-02,Gyeonggi,116,111.0,5.0,23829
2021-03-03,Gyeonggi,227,218.0,9.0,24056
2021-03-04,Gyeonggi,186,177.0,9.0,24242
2021-03-05,Gyeonggi,173,168.0,5.0,24415
2021-03-06,Gyeonggi,173,172.0,1.0,24588
2021-03-07,Gyeonggi,172,169.0,3.0,24760
2021-03-08,Gyeonggi,128,128.0,0.0,24888
2021-03-09,Gyeonggi,188,181.0,7.0,25076
2021-03-10,Gyeonggi,203,199.0,4.0,25279
2021-03-11,Gyeonggi,184,178.0,6.0,25463
2021-03-12,Gyeonggi,166,157.0,9.0,25629
2021-03-13,Gyeonggi,164,160.0,4.0,25793
2021-03-14,Gyeonggi,203,199.0,4.0,25996
2021-03-15,Gyeonggi,161,161.0,0.0,26157
2021-03-16,Gyeonggi,148,146.0,2.0,26305
2021-03-17,Gyeonggi,186,182.0,4.0,26491
2021-03-18,Gyeonggi,159,155.0,4.0,26650
2021-03-19,Gyeonggi,157,153.0,4.0,26807
2021-03-20,Gyeonggi,189,187.0,2.0,26996
2021-03-21,Gyeonggi,157,155.0,2.0,27153
2021-03-22,Gyeonggi,151,143.0,8.0,27304
2021-03-23,Gyeonggi,124,120.0,4.0,27428
2021-03-24,Gyeonggi,154,150.0,4.0,27582
2021-03-25,Gyeonggi,147,147.0,0.0,27729
2021-03-26,Gyeonggi,196,187.0,9.0,27925
2021-03-27,Gyeonggi,145,141.0,4.0,28070
2021-03-28,Gyeonggi,153,150.0,3.0,28223
2021-03-29,Gyeonggi,131,130.0,1.0,28354
2021-03-30,Gyeonggi,117,112.0,5.0,28471
2021-03-31,Gyeonggi,111,106.0,5.0,28582
2021-04-01,Gyeonggi,130,125.0,5.0,28712
2021-04-02,Gyeonggi,160,156.0,4.0,28872
2021-04-03,Gyeonggi,147,143.0,4.0,29019
2021-04-04,Gyeonggi,150,146.0,4.0,29169
2021-04-05,Gyeonggi,111,108.0,3.0,29280
2021-04-06,Gyeonggi,107,100.0,7.0,29387
2021-04-07,Gyeonggi,175,173.0,2.0,29562
2021-04-08,Gyeonggi,230,223.0,7.0,29792
2021-04-09,Gyeonggi,203,197.0,6.0,29995
2021-04-10,Gyeonggi,202,199.0,3.0,30197
2021-04-11,Gyeonggi,186,182.0,4.0,30383
2021-04-12,Gyeonggi,176,173.0,3.0,30559
2021-04-13,Gyeonggi,168,163.0,5.0,30727
2021-04-14,Gyeonggi,238,238.0,0.0,30965
2021-04-15,Gyeonggi,224,222.0,2.0,31189
2021-04-16,Gyeonggi,221,216.0,5.0,31407
2021-04-17,Gyeonggi,209,204.0,5.0,31616
2021-04-18,Gyeonggi,184,181.0,3.0,31800
2021-04-19,Gyeonggi,146,142.0,4.0,31946
2021-04-20,Gyeonggi,189,184.0,5.0,32135
2021-04-21,Gyeonggi,234,225.0,9.0,32369
2021-04-22,Gyeonggi,222,217.0,5.0,32591
2021-04-23,Gyeonggi,298,290.0,8.0,32889
2021-04-24,Gyeonggi,244,240.0,4.0,33133
2021-04-25,Gyeonggi,191,187.0,4.0,33324
2020-04-01,Gyeongnam,4,,,100
2020-04-02,Gyeongnam,6,,,106
2020-04-03,Gyeongnam,1,,,107
2020-04-04,Gyeongnam,1,,,108
2020-04-05,Gyeongnam,1,,,109
2020-04-06,Gyeongnam,2,,,111
2020-04-07,Gyeongnam,1,,,112
2020-04-08,Gyeongnam,1,,,113
2020-04-09,Gyeongnam,2,1.0,1.0,115
2020-04-10,Gyeongnam,0,0.0,0.0,115
2020-04-11,Gyeongnam,0,0.0,0.0,115
2020-04-12,Gyeongnam,0,0.0,0.0,115
2020-04-13,Gyeongnam,0,0.0,0.0,115
2020-04-14,Gyeongnam,0,0.0,0.0,115
2020-04-15,Gyeongnam,0,0.0,0.0,115
2020-04-16,Gyeongnam,0,0.0,0.0,115
2020-04-17,Gyeongnam,0,0.0,0.0,115
2020-04-18,Gyeongnam,1,1.0,0.0,116
2020-04-19,Gyeongnam,0,0.0,0.0,116
2020-04-20,Gyeongnam,0,0.0,0.0,116
2020-04-21,Gyeongnam,0,0.0,0.0,116
2020-04-22,Gyeongnam,1,1.0,0.0,117
2020-04-23,Gyeongnam,0,0.0,0.0,117
2020-04-24,Gyeongnam,0,0.0,0.0,117
2020-04-25,Gyeongnam,0,0.0,0.0,117
2020-04-26,Gyeongnam,0,0.0,0.0,117
2020-04-27,Gyeongnam,0,0.0,0.0,117
2020-04-28,Gyeongnam,0,0.0,0.0,117
2020-04-29,Gyeongnam,0,0.0,0.0,117
2020-04-30,Gyeongnam,0,0.0,0.0,117
2020-05-01,Gyeongnam,0,0.0,0.0,117
2020-05-02,Gyeongnam,0,0.0,0.0,117
2020-05-03,Gyeongnam,0,0.0,0.0,117
2020-05-04,Gyeongnam,0,0.0,0.0,117
2020-05-05,Gyeongnam,0,0.0,0.0,117
2020-05-06,Gyeongnam,0,0.0,0.0,117
2020-05-07,Gyeongnam,0,0.0,0.0,117
2020-05-08,Gyeongnam,0,0.0,0.0,117
2020-05-09,Gyeongnam,0,0.0,0.0,117
2020-05-10,Gyeongnam,0,0.0,0.0,117
2020-05-11,Gyeongnam,0,0.0,0.0,117
2020-05-12,Gyeongnam,1,0.0,1.0,118
2020-05-13,Gyeongnam,1,1.0,0.0,119
2020-05-14,Gyeongnam,0,0.0,0.0,119
2020-05-15,Gyeongnam,0,0.0,0.0,119
2020-05-16,Gyeongnam,0,0.0,0.0,119
2020-05-17,Gyeongnam,2,0.0,2.0,121
2020-05-18,Gyeongnam,0,0.0,0.0,121
2020-05-19,Gyeongnam,0,0.0,0.0,121
2020-05-20,Gyeongnam,0,0.0,0.0,121
2020-05-21,Gyeongnam,0,0.0,0.0,121
2020-05-22,Gyeongnam,1,1.0,0.0,122
2020-05-23,Gyeongnam,1,1.0,0.0,123
2020-05-24,Gyeongnam,0,0.0,0.0,123
2020-05-25,Gyeongnam,0,0.0,0.0,123
2020-05-26,Gyeongnam,0,0.0,0.0,123
2020-05-27,Gyeongnam,0,0.0,0.0,123
2020-05-28,Gyeongnam,0,0.0,0.0,123
2020-05-29,Gyeongnam,0,0.0,0.0,123
2020-05-30,Gyeongnam,0,0.0,0.0,123
2020-05-31,Gyeongnam,0,0.0,0.0,123
2020-06-01,Gyeongnam,0,0.0,0.0,123
2020-06-02,Gyeongnam,0,0.0,0.0,123
2020-06-03,Gyeongnam,0,0.0,0.0,123
2020-06-04,Gyeongnam,0,0.0,0.0,123
2020-06-05,Gyeongnam,0,0.0,0.0,123
2020-06-06,Gyeongnam,1,0.0,1.0,124
2020-06-07,Gyeongnam,0,0.0,0.0,124
2020-06-08,Gyeongnam,0,0.0,0.0,124
2020-06-09,Gyeongnam,1,1.0,0.0,125
2020-06-10,Gyeongnam,2,2.0,0.0,127
2020-06-11,Gyeongnam,0,0.0,0.0,127
2020-06-12,Gyeongnam,0,0.0,0.0,127
2020-06-13,Gyeongnam,0,0.0,0.0,127
2020-06-14,Gyeongnam,0,0.0,0.0,127
2020-06-15,Gyeongnam,3,0.0,3.0,130
2020-06-16,Gyeongnam,2,1.0,1.0,132
2020-06-17,Gyeongnam,0,0.0,0.0,132
2020-06-18,Gyeongnam,0,0.0,0.0,132
2020-06-19,Gyeongnam,0,0.0,0.0,132
2020-06-20,Gyeongnam,0,0.0,0.0,132
2020-06-21,Gyeongnam,1,0.0,1.0,133
2020-06-22,Gyeongnam,0,0.0,0.0,133
2020-06-23,Gyeongnam,0,0.0,0.0,133
2020-06-24,Gyeongnam,0,0.0,0.0,133
2020-06-25,Gyeongnam,0,0.0,0.0,133
2020-06-26,Gyeongnam,0,0.0,0.0,133
2020-06-27,Gyeongnam,0,0.0,0.0,133
2020-06-28,Gyeongnam,0,0.0,0.0,133
2020-06-29,Gyeongnam,1,0.0,1.0,134
2020-06-30,Gyeongnam,0,0.0,0.0,134
2020-07-01,Gyeongnam,0,0.0,0.0,134
2020-07-02,Gyeongnam,0,0.0,0.0,134
2020-07-03,Gyeongnam,2,0.0,2.0,136
2020-07-04,Gyeongnam,1,0.0,1.0,137
2020-07-05,Gyeongnam,0,0.0,0.0,137
2020-07-06,Gyeongnam,1,0.0,1.0,138
2020-07-07,Gyeongnam,0,0.0,0.0,138
2020-07-08,Gyeongnam,2,0.0,2.0,140
2020-07-09,Gyeongnam,2,0.0,2.0,142
2020-07-10,Gyeongnam,3,0.0,3.0,145
2020-07-11,Gyeongnam,0,0.0,0.0,145
2020-07-12,Gyeongnam,1,0.0,1.0,146
2020-07-13,Gyeongnam,2,0.0,2.0,148
2020-07-14,Gyeongnam,0,0.0,0.0,148
2020-07-15,Gyeongnam,0,0.0,0.0,148
2020-07-16,Gyeongnam,1,0.0,1.0,149
2020-07-17,Gyeongnam,2,0.0,2.0,151
2020-07-18,Gyeongnam,2,0.0,2.0,153
2020-07-19,Gyeongnam,0,0.0,0.0,153
2020-07-20,Gyeongnam,2,0.0,2.0,155
2020-07-21,Gyeongnam,0,0.0,0.0,155
2020-07-22,Gyeongnam,1,0.0,1.0,156
2020-07-23,Gyeongnam,0,0.0,0.0,156
2020-07-24,Gyeongnam,2,0.0,2.0,158
2020-07-25,Gyeongnam,0,0.0,0.0,158
2020-07-26,Gyeongnam,0,0.0,0.0,158
2020-07-27,Gyeongnam,0,0.0,0.0,158
2020-07-28,Gyeongnam,0,0.0,0.0,158
2020-07-29,Gyeongnam,0,0.0,0.0,158
2020-07-30,Gyeongnam,1,0.0,1.0,159
2020-07-31,Gyeongnam,0,0.0,0.0,159
2020-08-01,Gyeongnam,0,0.0,0.0,159
2020-08-02,Gyeongnam,0,0.0,0.0,159
2020-08-03,Gyeongnam,2,0.0,2.0,161
2020-08-04,Gyeongnam,0,0.0,0.0,161
2020-08-05,Gyeongnam,4,1.0,3.0,165
2020-08-06,Gyeongnam,1,0.0,1.0,166
2020-08-07,Gyeongnam,0,0.0,0.0,166
2020-08-08,Gyeongnam,0,0.0,0.0,166
2020-08-09,Gyeongnam,0,0.0,0.0,166
2020-08-10,Gyeongnam,0,0.0,0.0,166
2020-08-11,Gyeongnam,0,0.0,0.0,166
2020-08-12,Gyeongnam,0,0.0,0.0,166
2020-08-13,Gyeongnam,1,1.0,0.0,167
2020-08-14,Gyeongnam,0,0.0,0.0,167
2020-08-15,Gyeongnam,1,1.0,0.0,168
2020-08-16,Gyeongnam,2,1.0,1.0,170
2020-08-17,Gyeongnam,0,0.0,0.0,170
2020-08-18,Gyeongnam,0,0.0,0.0,170
2020-08-19,Gyeongnam,1,0.0,1.0,171
2020-08-20,Gyeongnam,3,2.0,1.0,174
2020-08-21,Gyeongnam,4,4.0,0.0,178
2020-08-22,Gyeongnam,9,8.0,1.0,187
2020-08-23,Gyeongnam,9,8.0,1.0,196
2020-08-24,Gyeongnam,1,1.0,0.0,197
2020-08-25,Gyeongnam,2,2.0,0.0,199
2020-08-26,Gyeongnam,5,5.0,0.0,204
2020-08-27,Gyeongnam,8,8.0,0.0,212
2020-08-28,Gyeongnam,4,2.0,2.0,216
2020-08-29,Gyeongnam,12,12.0,0.0,228
2020-08-30,Gyeongnam,7,7.0,0.0,235
2020-08-31,Gyeongnam,1,1.0,0.0,236
2020-09-01,Gyeongnam,3,3.0,0.0,239
2020-09-02,Gyeongnam,1,0.0,1.0,240
2020-09-03,Gyeongnam,0,0.0,0.0,240
2020-09-04,Gyeongnam,3,3.0,0.0,243
2020-09-05,Gyeongnam,8,8.0,0.0,251
2020-09-06,Gyeongnam,6,4.0,2.0,257
2020-09-07,Gyeongnam,3,2.0,1.0,260
2020-09-08,Gyeongnam,0,0.0,0.0,260
2020-09-09,Gyeongnam,1,1.0,0.0,261
2020-09-10,Gyeongnam,1,1.0,0.0,262
2020-09-11,Gyeongnam,0,0.0,0.0,262
2020-09-12,Gyeongnam,3,2.0,1.0,265
2020-09-13,Gyeongnam,3,2.0,1.0,268
2020-09-14,Gyeongnam,1,1.0,0.0,269
2020-09-15,Gyeongnam,2,2.0,0.0,271
2020-09-16,Gyeongnam,3,2.0,1.0,274
2020-09-17,Gyeongnam,3,3.0,0.0,277
2020-09-18,Gyeongnam,4,3.0,1.0,281
2020-09-19,Gyeongnam,1,0.0,1.0,282
2020-09-20,Gyeongnam,1,1.0,0.0,283
2020-09-21,Gyeongnam,2,2.0,0.0,285
2020-09-22,Gyeongnam,1,1.0,0.0,286
2020-09-23,Gyeongnam,0,0.0,0.0,286
2020-09-24,Gyeongnam,1,1.0,0.0,287
2020-09-25,Gyeongnam,1,1.0,0.0,288
2020-09-26,Gyeongnam,1,1.0,0.0,289
2020-09-27,Gyeongnam,1,0.0,1.0,290
2020-09-28,Gyeongnam,1,0.0,1.0,291
2020-09-29,Gyeongnam,0,0.0,0.0,291
2020-09-30,Gyeongnam,0,0.0,0.0,291
2020-10-01,Gyeongnam,0,0.0,0.0,291
2020-10-02,Gyeongnam,0,0.0,0.0,291
2020-10-03,Gyeongnam,0,0.0,0.0,291
2020-10-04,Gyeongnam,0,0.0,0.0,291
2020-10-05,Gyeongnam,1,0.0,1.0,292
2020-10-06,Gyeongnam,0,0.0,0.0,292
2020-10-07,Gyeongnam,0,0.0,0.0,292
2020-10-08,Gyeongnam,3,1.0,2.0,295
2020-10-09,Gyeongnam,1,0.0,1.0,296
2020-10-10,Gyeongnam,0,0.0,0.0,296
2020-10-11,Gyeongnam,0,0.0,0.0,296
2020-10-12,Gyeongnam,1,1.0,0.0,297
2020-10-13,Gyeongnam,0,0.0,0.0,297
2020-10-14,Gyeongnam,0,0.0,0.0,297
2020-10-15,Gyeongnam,0,0.0,0.0,297
2020-10-16,Gyeongnam,0,0.0,0.0,297
2020-10-17,Gyeongnam,2,1.0,1.0,299
2020-10-18,Gyeongnam,0,0.0,0.0,299
2020-10-19,Gyeongnam,1,0.0,1.0,300
2020-10-20,Gyeongnam,1,0.0,1.0,301
2020-10-21,Gyeongnam,0,0.0,0.0,301
2020-10-22,Gyeongnam,0,0.0,0.0,301
2020-10-23,Gyeongnam,0,0.0,0.0,301
2020-10-24,Gyeongnam,0,0.0,0.0,301
2020-10-25,Gyeongnam,2,1.0,1.0,303
2020-10-26,Gyeongnam,3,3.0,0.0,306
2020-10-27,Gyeongnam,5,5.0,0.0,311
2020-10-28,Gyeongnam,3,3.0,0.0,314
2020-10-29,Gyeongnam,0,0.0,0.0,314
2020-10-30,Gyeongnam,1,0.0,1.0,315
2020-10-31,Gyeongnam,1,1.0,0.0,316
2020-11-01,Gyeongnam,2,2.0,0.0,318
2020-11-02,Gyeongnam,1,0.0,1.0,319
2020-11-03,Gyeongnam,1,0.0,1.0,320
2020-11-04,Gyeongnam,0,0.0,0.0,320
2020-11-05,Gyeongnam,5,5.0,0.0,325
2020-11-06,Gyeongnam,13,13.0,0.0,338
2020-11-07,Gyeongnam,5,5.0,0.0,343
2020-11-08,Gyeongnam,10,5.0,5.0,353
2020-11-09,Gyeongnam,4,4.0,0.0,357
2020-11-10,Gyeongnam,2,2.0,0.0,359
2020-11-11,Gyeongnam,11,10.0,1.0,370
2020-11-12,Gyeongnam,4,3.0,1.0,374
2020-11-13,Gyeongnam,3,2.0,1.0,377
2020-11-14,Gyeongnam,4,3.0,1.0,381
2020-11-15,Gyeongnam,3,3.0,0.0,384
2020-11-16,Gyeongnam,4,4.0,0.0,388
2020-11-17,Gyeongnam,3,3.0,0.0,391
2020-11-18,Gyeongnam,9,9.0,0.0,400
2020-11-19,Gyeongnam,28,28.0,0.0,428
2020-11-20,Gyeongnam,18,18.0,0.0,446
2020-11-21,Gyeongnam,11,11.0,0.0,457
2020-11-22,Gyeongnam,19,19.0,0.0,476
2020-11-23,Gyeongnam,2,2.0,0.0,478
2020-11-24,Gyeongnam,3,3.0,0.0,481
2020-11-25,Gyeongnam,11,10.0,1.0,492
2020-11-26,Gyeongnam,45,45.0,0.0,537
2020-11-27,Gyeongnam,39,38.0,1.0,576
2020-11-28,Gyeongnam,14,13.0,1.0,590
2020-11-29,Gyeongnam,15,15.0,0.0,605
2020-11-30,Gyeongnam,20,19.0,1.0,625
2020-12-01,Gyeongnam,11,10.0,1.0,636
2020-12-02,Gyeongnam,7,7.0,0.0,643
2020-12-03,Gyeongnam,13,13.0,0.0,656
2020-12-04,Gyeongnam,16,16.0,0.0,672
2020-12-05,Gyeongnam,27,27.0,0.0,699
2020-12-06,Gyeongnam,16,15.0,1.0,715
2020-12-07,Gyeongnam,16,15.0,1.0,731
2020-12-08,Gyeongnam,13,12.0,1.0,744
2020-12-09,Gyeongnam,31,31.0,0.0,775
2020-12-10,Gyeongnam,16,16.0,0.0,789
2020-12-11,Gyeongnam,12,12.0,0.0,801
2020-12-12,Gyeongnam,17,17.0,0.0,818
2020-12-13,Gyeongnam,24,22.0,2.0,842
2020-12-14,Gyeongnam,28,26.0,2.0,870
2020-12-15,Gyeongnam,16,16.0,0.0,886
2020-12-16,Gyeongnam,19,19.0,0.0,905
2020-12-17,Gyeongnam,30,30.0,0.0,935
2020-12-18,Gyeongnam,44,43.0,1.0,979
2020-12-19,Gyeongnam,32,32.0,0.0,1011
2020-12-20,Gyeongnam,51,49.0,2.0,1062
2020-12-21,Gyeongnam,15,15.0,0.0,1077
2020-12-22,Gyeongnam,18,18.0,0.0,1095
2020-12-23,Gyeongnam,29,28.0,1.0,1124
2020-12-24,Gyeongnam,21,21.0,0.0,1145
2020-12-25,Gyeongnam,15,14.0,1.0,1160
2020-12-26,Gyeongnam,22,22.0,0.0,1182
2020-12-27,Gyeongnam,44,44.0,0.0,1226
2020-12-28,Gyeongnam,25,25.0,0.0,1251
2020-12-29,Gyeongnam,16,16.0,0.0,1267
2020-12-30,Gyeongnam,36,36.0,0.0,1303
2020-12-31,Gyeongnam,22,22.0,0.0,1325
2021-01-01,Gyeongnam,35,34.0,1.0,1360
2021-01-02,Gyeongnam,37,35.0,2.0,1397
2021-01-03,Gyeongnam,12,12.0,0.0,1409
2021-01-04,Gyeongnam,33,33.0,0.0,1442
2021-01-05,Gyeongnam,21,21.0,0.0,1463
2021-01-06,Gyeongnam,29,26.0,3.0,1492
2021-01-07,Gyeongnam,20,20.0,0.0,1512
2021-01-08,Gyeongnam,22,19.0,3.0,1534
2021-01-09,Gyeongnam,26,23.0,3.0,1560
2021-01-10,Gyeongnam,19,19.0,0.0,1579
2021-01-11,Gyeongnam,13,13.0,0.0,1592
2021-01-12,Gyeongnam,55,55.0,0.0,1647
2021-01-13,Gyeongnam,42,42.0,0.0,1689
2021-01-14,Gyeongnam,16,16.0,0.0,1705
2021-01-15,Gyeongnam,22,21.0,1.0,1727
2021-01-16,Gyeongnam,20,15.0,5.0,1747
2021-01-17,Gyeongnam,18,18.0,0.0,1765
2021-01-18,Gyeongnam,22,20.0,2.0,1787
2021-01-19,Gyeongnam,11,11.0,0.0,1798
2021-01-20,Gyeongnam,19,18.0,1.0,1817
2021-01-21,Gyeongnam,16,15.0,1.0,1833
2021-01-22,Gyeongnam,21,21.0,0.0,1854
2021-01-23,Gyeongnam,32,32.0,0.0,1886
2021-01-24,Gyeongnam,17,17.0,0.0,1903
2021-01-25,Gyeongnam,11,11.0,0.0,1914
2021-01-26,Gyeongnam,12,12.0,0.0,1926
2021-01-27,Gyeongnam,21,20.0,1.0,1947
2021-01-28,Gyeongnam,19,19.0,0.0,1966
2021-01-29,Gyeongnam,15,15.0,0.0,1981
2021-01-30,Gyeongnam,12,11.0,1.0,1993
2021-01-31,Gyeongnam,18,18.0,0.0,2011
2021-02-01,Gyeongnam,4,4.0,0.0,2015
2021-02-02,Gyeongnam,11,9.0,2.0,2026
2021-02-03,Gyeongnam,8,8.0,0.0,2034
2021-02-04,Gyeongnam,8,7.0,1.0,2042
2021-02-05,Gyeongnam,6,6.0,0.0,2048
2021-02-06,Gyeongnam,12,10.0,2.0,2060
2021-02-07,Gyeongnam,4,4.0,0.0,2064
2021-02-08,Gyeongnam,4,4.0,0.0,2068
2021-02-09,Gyeongnam,7,5.0,2.0,2075
2021-02-10,Gyeongnam,9,9.0,0.0,2084
2021-02-11,Gyeongnam,5,5.0,0.0,2089
2021-02-12,Gyeongnam,4,4.0,0.0,2093
2021-02-13,Gyeongnam,4,4.0,0.0,2097
2021-02-14,Gyeongnam,6,6.0,0.0,2103
2021-02-15,Gyeongnam,3,3.0,0.0,2106
2021-02-16,Gyeongnam,8,6.0,2.0,2114
2021-02-17,Gyeongnam,8,7.0,1.0,2122
2021-02-18,Gyeongnam,7,7.0,0.0,2129
2021-02-19,Gyeongnam,9,9.0,0.0,2138
2021-02-20,Gyeongnam,8,8.0,0.0,2146
2021-02-21,Gyeongnam,7,7.0,0.0,2153
2021-02-22,Gyeongnam,6,5.0,1.0,2159
2021-02-23,Gyeongnam,5,5.0,0.0,2164
2021-02-24,Gyeongnam,8,7.0,1.0,2172
2021-02-25,Gyeongnam,2,2.0,0.0,2174
2021-02-26,Gyeongnam,6,5.0,1.0,2180
2021-02-27,Gyeongnam,1,1.0,0.0,2181
2021-02-28,Gyeongnam,2,2.0,0.0,2183
2021-03-01,Gyeongnam,5,4.0,1.0,2188
2021-03-02,Gyeongnam,5,3.0,2.0,2193
2021-03-03,Gyeongnam,5,4.0,1.0,2198
2021-03-04,Gyeongnam,10,9.0,1.0,2208
2021-03-05,Gyeongnam,3,3.0,0.0,2211
2021-03-06,Gyeongnam,5,5.0,0.0,2216
2021-03-07,Gyeongnam,3,3.0,0.0,2219
2021-03-08,Gyeongnam,1,0.0,1.0,2220
2021-03-09,Gyeongnam,1,1.0,0.0,2221
2021-03-10,Gyeongnam,7,7.0,0.0,2228
2021-03-11,Gyeongnam,8,7.0,1.0,2236
2021-03-12,Gyeongnam,56,56.0,0.0,2292
2021-03-13,Gyeongnam,62,61.0,1.0,2354
2021-03-14,Gyeongnam,53,52.0,1.0,2407
2021-03-15,Gyeongnam,31,31.0,0.0,2438
2021-03-16,Gyeongnam,65,64.0,1.0,2503
2021-03-17,Gyeongnam,45,45.0,0.0,2548
2021-03-18,Gyeongnam,35,35.0,0.0,2583
2021-03-19,Gyeongnam,42,42.0,0.0,2625
2021-03-20,Gyeongnam,31,31.0,0.0,2656
2021-03-21,Gyeongnam,54,54.0,0.0,2710
2021-03-22,Gyeongnam,37,37.0,0.0,2747
2021-03-23,Gyeongnam,29,29.0,0.0,2776
2021-03-24,Gyeongnam,27,27.0,0.0,2803
2021-03-25,Gyeongnam,30,30.0,0.0,2833
2021-03-26,Gyeongnam,37,37.0,0.0,2870
2021-03-27,Gyeongnam,19,19.0,0.0,2889
2021-03-28,Gyeongnam,13,13.0,0.0,2902
2021-03-29,Gyeongnam,20,18.0,2.0,2922
2021-03-30,Gyeongnam,16,15.0,1.0,2938
2021-03-31,Gyeongnam,22,21.0,1.0,2960
2021-04-01,Gyeongnam,21,21.0,0.0,2981
2021-04-02,Gyeongnam,18,18.0,0.0,2999
2021-04-03,Gyeongnam,28,28.0,0.0,3027
2021-04-04,Gyeongnam,14,13.0,1.0,3041
2021-04-05,Gyeongnam,12,11.0,1.0,3053
2021-04-06,Gyeongnam,7,7.0,0.0,3060
2021-04-07,Gyeongnam,25,25.0,0.0,3085
2021-04-08,Gyeongnam,11,10.0,1.0,3096
2021-04-09,Gyeongnam,15,15.0,0.0,3111
2021-04-10,Gyeongnam,46,44.0,2.0,3157
2021-04-11,Gyeongnam,16,15.0,1.0,3173
2021-04-12,Gyeongnam,17,15.0,2.0,3190
2021-04-13,Gyeongnam,15,15.0,0.0,3205
2021-04-14,Gyeongnam,27,27.0,0.0,3232
2021-04-15,Gyeongnam,24,22.0,2.0,3256
2021-04-16,Gyeongnam,44,44.0,0.0,3300
2021-04-17,Gyeongnam,38,36.0,2.0,3338
2021-04-18,Gyeongnam,67,67.0,0.0,3405
2021-04-19,Gyeongnam,35,35.0,0.0,3440
2021-04-20,Gyeongnam,29,29.0,0.0,3469
2021-04-21,Gyeongnam,41,40.0,1.0,3510
2021-04-22,Gyeongnam,58,58.0,0.0,3568
2021-04-23,Gyeongnam,63,63.0,0.0,3631
2021-04-24,Gyeongnam,52,52.0,0.0,3683
2021-04-25,Gyeongnam,45,44.0,1.0,3728
2020-04-01,Incheon,5,,,69
2020-04-02,Incheon,4,,,73
2020-04-03,Incheon,1,,,74
2020-04-04,Incheon,3,,,77
2020-04-05,Incheon,2,,,79
2020-04-06,Incheon,1,,,80
2020-04-07,Incheon,0,,,80
2020-04-08,Incheon,4,,,84
2020-04-09,Incheon,0,0.0,0.0,84
2020-04-10,Incheon,1,1.0,0.0,85
2020-04-11,Incheon,0,0.0,0.0,85
2020-04-12,Incheon,1,0.0,1.0,86
2020-04-13,Incheon,1,0.0,1.0,87
2020-04-14,Incheon,1,0.0,1.0,88
2020-04-15,Incheon,0,0.0,0.0,88
2020-04-16,Incheon,0,0.0,0.0,88
2020-04-17,Incheon,1,1.0,0.0,89
2020-04-18,Incheon,1,0.0,1.0,90
2020-04-19,Incheon,1,0.0,1.0,91
2020-04-20,Incheon,1,0.0,1.0,92
2020-04-21,Incheon,0,0.0,0.0,92
2020-04-22,Incheon,0,0.0,0.0,92
2020-04-23,Incheon,0,0.0,0.0,92
2020-04-24,Incheon,0,0.0,0.0,92
2020-04-25,Incheon,0,0.0,0.0,92
2020-04-26,Incheon,0,0.0,0.0,92
2020-04-27,Incheon,0,0.0,0.0,92
2020-04-28,Incheon,1,1.0,0.0,93
2020-04-29,Incheon,0,0.0,0.0,93
2020-04-30,Incheon,0,0.0,0.0,93
2020-05-01,Incheon,1,0.0,1.0,94
2020-05-02,Incheon,1,0.0,1.0,95
